0.776130,9.761801,21.498770,29.678742,39.694167,49.884902,61.148124,71.615967,78.700748,
0.715869,9.702100,21.523630,29.669505,39.702821,49.877477,61.154516,71.614915,78.697445,
0.655523,9.642935,21.547425,29.660999,39.711204,49.870340,61.160712,71.613890,78.694264,
0.595146,9.584374,21.570108,29.653249,39.719303,49.863501,61.166703,71.612895,78.691205,
0.534794,9.526488,21.591632,29.646278,39.727103,49.856973,61.172481,71.611937,78.688273,
0.474524,9.469343,21.611951,29.640108,39.734591,49.850764,61.178040,71.611020,78.685469,
0.414390,9.413008,21.631021,29.634760,39.741757,49.844885,61.183373,71.610147,78.682795,
0.354447,9.357548,21.648798,29.630255,39.748587,49.839344,61.188471,71.609325,78.680255,
0.294748,9.303028,21.665242,29.626611,39.755073,49.834150,61.193328,71.608556,78.677849,
0.235347,9.249511,21.680313,29.623845,39.761204,49.829312,61.197940,71.607845,78.675580,
0.176297,9.197061,21.693973,29.621973,39.766972,49.824836,61.202298,71.607195,78.673451,
0.117649,9.145737,21.706185,29.621011,39.772369,49.820731,61.206399,71.606610,78.671461,
0.059455,9.095598,21.716914,29.620970,39.777389,49.817001,61.210237,71.606093,78.669615,
0.001764,9.046704,21.726129,29.621863,39.782024,49.813654,61.213807,71.605646,78.667911,
-0.055374,8.999108,21.733797,29.623700,39.786270,49.810694,61.217105,71.605274,78.666353,
-0.111911,8.952866,21.739890,29.626490,39.790123,49.808126,61.220128,71.604977,78.664942,
-0.167799,8.908031,21.744381,29.630239,39.793581,49.805955,61.222871,71.604758,78.663678,
-0.222992,8.864652,21.747245,29.634955,39.796639,49.804182,61.225332,71.604620,78.662562,
-0.277444,8.822779,21.748458,29.640639,39.799299,49.802812,61.227507,71.604564,78.661596,
-0.331113,8.782458,21.748000,29.647296,39.801558,49.801846,61.229396,71.604591,78.660780,
-0.383954,8.743735,21.745852,29.654926,39.803419,49.801287,61.230995,71.604702,78.660115,
-0.435926,8.706651,21.741998,29.663528,39.804883,49.801134,61.232304,71.604899,78.659601,
-0.486988,8.671249,21.736422,29.673099,39.805952,49.801388,61.233321,71.605182,78.659238,
-0.537102,8.637565,21.729114,29.683636,39.806630,49.802050,61.234046,71.605551,78.659027,
-0.586230,8.605637,21.720062,29.695133,39.806923,49.803118,61.234479,71.606007,78.658968,
-0.634335,8.575498,21.709259,29.707583,39.806835,49.804590,61.234621,71.606548,78.659060,
-0.681382,8.547180,21.696700,29.720977,39.806374,49.806465,61.234471,71.607176,78.659303,
-0.727338,8.520713,21.682382,29.735304,39.805547,49.808739,61.234032,71.607889,78.659698,
-0.772171,8.496124,21.666303,29.750551,39.804362,49.811409,61.233304,71.608686,78.660242,
-0.815849,8.473437,21.648466,29.766706,39.802830,49.814472,61.232289,71.609566,78.660937,
-0.858344,8.452675,21.628874,29.783752,39.800961,49.817922,61.230991,71.610527,78.661780,
-0.899628,8.433858,21.607534,29.801673,39.798765,49.821755,61.229412,71.611567,78.662772,
-0.939675,8.417003,21.584454,29.820450,39.796257,49.825965,61.227555,71.612686,78.663910,
-0.978461,8.402125,21.559645,29.840062,39.793448,49.830545,61.225424,71.613879,78.665194,
-1.015963,8.389237,21.533120,29.860488,39.790352,49.835489,61.223022,71.615145,78.666622,
-1.052159,8.378349,21.504894,29.881704,39.786986,49.840790,61.220354,71.616481,78.668194,
-1.087030,8.369468,21.474986,29.903686,39.783364,49.846439,61.217426,71.617884,78.669906,
-1.120558,8.362600,21.443415,29.926408,39.779502,49.852428,61.214241,71.619350,78.671759,
-1.152727,8.357746,21.410204,29.949841,39.775419,49.858749,61.210806,71.620877,78.673749,
-1.183521,8.354909,21.375377,29.973957,39.771132,49.865392,61.207126,71.622460,78.675875,
-1.212928,8.354084,21.338962,29.998725,39.766659,49.872347,61.203207,71.624096,78.678134,
-1.240937,8.355267,21.300986,30.024114,39.762021,49.879605,61.199056,71.625779,78.680526,
-1.267537,8.358452,21.261481,30.050089,39.757238,49.887154,61.194680,71.627507,78.683046,
-1.292721,8.363627,21.220480,30.076617,39.752329,49.894984,61.190085,71.629274,78.685694,
-1.316482,8.370782,21.178019,30.103662,39.747316,49.903083,61.185279,71.631076,78.688466,
-1.338816,8.379902,21.134135,30.131188,39.742222,49.911440,61.180270,71.632908,78.691360,
-1.359719,8.390970,21.088867,30.159157,39.737068,49.920043,61.175066,71.634764,78.694373,
-1.379189,8.403966,21.042256,30.187529,39.731877,49.928879,61.169674,71.636640,78.697502,
-1.397228,8.418870,20.994345,30.216265,39.726672,49.937936,61.164103,71.638529,78.700745,
-1.413836,8.435657,20.945179,30.245323,39.721477,49.947201,61.158362,71.640427,78.704099,
-1.429017,8.454302,20.894806,30.274663,39.716316,49.956661,61.152459,71.642328,78.707560,
-1.442776,8.474776,20.843272,30.304242,39.711213,49.966302,61.146403,71.644226,78.711126,
-1.455119,8.497049,20.790629,30.334015,39.706192,49.976113,61.140203,71.646115,78.714793,
-1.466054,8.521088,20.736928,30.363940,39.701279,49.986078,61.133870,71.647988,78.718559,
-1.475592,8.546860,20.682223,30.393970,39.696498,49.996184,61.127411,71.649840,78.722419,
-1.483742,8.574327,20.626567,30.424061,39.691874,50.006418,61.120837,71.651665,78.726371,
-1.490518,8.603450,20.570017,30.454168,39.687432,50.016765,61.114157,71.653456,78.730411,
-1.495932,8.634191,20.512631,30.484242,39.683198,50.027212,61.107381,71.655206,78.734536,
-1.500002,8.666506,20.454466,30.514238,39.679197,50.037745,61.100518,71.656910,78.738742,
-1.502742,8.700351,20.395583,30.544109,39.675453,50.048351,61.093580,71.658561,78.743026,
-1.504172,8.735680,20.336043,30.573807,39.671992,50.059014,61.086574,71.660152,78.747385,
-1.504311,8.772447,20.275908,30.603284,39.668839,50.069723,61.079512,71.661676,78.751814,
-1.503179,8.810602,20.215240,30.632493,39.666018,50.080462,61.072403,71.663128,78.756311,
-1.500798,8.850095,20.154103,30.661385,39.663554,50.091219,61.065257,71.664500,78.760872,
-1.497192,8.890873,20.092563,30.689914,39.661471,50.101980,61.058083,71.665786,78.765493,
-1.492384,8.932883,20.030683,30.718032,39.659793,50.112732,61.050893,71.666980,78.770170,
-1.486400,8.976071,19.968529,30.745690,39.658543,50.123462,61.043695,71.668074,78.774901,
-1.479267,9.020381,19.906169,30.772841,39.657744,50.134158,61.036499,71.669063,78.779682,
-1.471011,9.065756,19.843669,30.799439,39.657419,50.144807,61.029314,71.669939,78.784509,
-1.461662,9.112136,19.781096,30.825437,39.657590,50.155396,61.022150,71.670697,78.789378,
-1.451249,9.159464,19.718518,30.850788,39.658278,50.165915,61.015017,71.671330,78.794287,
-1.439803,9.207679,19.656001,30.875447,39.659504,50.176352,61.007923,71.671832,78.799232,
-1.427354,9.256720,19.593614,30.899369,39.661290,50.186694,61.000878,71.672197,78.804209,
-1.413935,9.306526,19.531425,30.922509,39.663653,50.196933,60.993890,71.672419,78.809215,
-1.399578,9.357033,19.469500,30.944823,39.666613,50.207057,60.986968,71.672491,78.814247,
-1.384317,9.408179,19.407908,30.966268,39.670189,50.217056,60.980120,71.672408,78.819302,
-1.368187,9.459901,19.346716,30.986802,39.674396,50.226922,60.973355,71.672165,78.824376,
-1.351222,9.512134,19.285990,31.006384,39.679253,50.236644,60.966681,71.671755,78.829466,
-1.333458,9.564814,19.225796,31.024973,39.684774,50.246216,60.960105,71.671173,78.834569,
-1.314931,9.617876,19.166202,31.042531,39.690973,50.255627,60.953634,71.670414,78.839683,
-1.295676,9.671256,19.107271,31.059019,39.697866,50.264873,60.947277,71.669473,78.844804,
-1.275732,9.724888,19.049068,31.074400,39.705463,50.273944,60.941040,71.668344,78.849930,
-1.255134,9.778708,18.991657,31.088638,39.713778,50.282835,60.934930,71.667024,78.855057,
-1.233922,9.832650,18.935102,31.101699,39.722820,50.291541,60.928952,71.665507,78.860184,
-1.212132,9.886650,18.879463,31.113550,39.732599,50.300056,60.923114,71.663789,78.865307,
-1.189803,9.940644,18.824802,31.124159,39.743124,50.308375,60.917421,71.661866,78.870425,
-1.166972,9.994566,18.771179,31.133496,39.754402,50.316495,60.911878,71.659734,78.875534,
-1.143679,10.048354,18.718652,31.141533,39.766438,50.324413,60.906491,71.657389,78.880633,
-1.119962,10.101944,18.667278,31.148241,39.779239,50.332125,60.901263,71.654828,78.885719,
-1.095858,10.155272,18.617115,31.153596,39.792807,50.339629,60.896201,71.652047,78.890790,
-1.071407,10.208277,18.568215,31.157573,39.807145,50.346925,60.891307,71.649042,78.895845,
-1.046647,10.260898,18.520633,31.160150,39.822255,50.354012,60.886585,71.645812,78.900882,
-1.021616,10.313073,18.474420,31.161307,39.838136,50.360889,60.882040,71.642353,78.905898,
-0.996352,10.364742,18.429626,31.161025,39.854788,50.367558,60.877673,71.638663,78.910893,
-0.970892,10.415847,18.386300,31.159287,39.872207,50.374019,60.873488,71.634740,78.915864,
-0.945275,10.466330,18.344487,31.156078,39.890390,50.380274,60.869486,71.630582,78.920811,
-0.919537,10.516133,18.304232,31.151385,39.909332,50.386327,60.865670,71.626187,78.925733,
-0.893715,10.565201,18.265580,31.145197,39.929026,50.392180,60.862041,71.621553,78.930628,
-0.867846,10.613479,18.228569,31.137503,39.949465,50.397838,60.858601,71.616680,78.935494,
-0.841966,10.660914,18.193240,31.128298,39.970640,50.403305,60.855350,71.611566,78.940333,
-0.816109,10.707453,18.159629,31.117574,39.992540,50.408586,60.852289,71.606212,78.945142,
-0.790312,10.753047,18.127771,31.105330,40.015153,50.413688,60.849417,71.600615,78.949921,
-0.764608,10.797646,18.097700,31.091563,40.038468,50.418617,60.846735,71.594776,78.954670,
-0.739030,10.841202,18.069444,31.076274,40.062468,50.423380,60.844241,71.588696,78.959389,
-0.713613,10.883670,18.043034,31.059465,40.087140,50.427985,60.841936,71.582374,78.964077,
-0.688388,10.925004,18.018495,31.041143,40.112466,50.432442,60.839818,71.575811,78.968734,
-0.663387,10.965162,17.995851,31.021312,40.138427,50.436757,60.837884,71.569008,78.973360,
-0.638640,11.004102,17.975124,30.999982,40.165006,50.440943,60.836133,71.561965,78.977956,
-0.614178,11.041786,17.956333,30.977164,40.192180,50.445008,60.834564,71.554685,78.982521,
-0.590030,11.078175,17.939495,30.952871,40.219929,50.448964,60.833172,71.547168,78.987057,
-0.566225,11.113234,17.924624,30.927117,40.248229,50.452821,60.831955,71.539416,78.991564,
-0.542789,11.146929,17.911733,30.899919,40.277057,50.456593,60.830911,71.531432,78.996043,
-0.519749,11.179227,17.900831,30.871297,40.306387,50.460290,60.830035,71.523217,79.000494,
-0.497131,11.210100,17.891927,30.841271,40.336192,50.463927,60.829324,71.514773,79.004919,
-0.474959,11.239518,17.885024,30.809864,40.366445,50.467515,60.828774,71.506105,79.009318,
-0.453257,11.267455,17.880126,30.777102,40.397118,50.471070,60.828380,71.497213,79.013693,
-0.432047,11.293888,17.877232,30.743010,40.428181,50.474605,60.828138,71.488103,79.018045,
-0.411350,11.318794,17.876340,30.707619,40.459604,50.478135,60.828043,71.478776,79.022375,
-0.391188,11.342153,17.877446,30.670957,40.491354,50.481674,60.828090,71.469236,79.026686,
-0.371580,11.363947,17.880542,30.633058,40.523401,50.485238,60.828275,71.459487,79.030979,
-0.352542,11.384161,17.885619,30.593956,40.555709,50.488842,60.828591,71.449532,79.035255,
-0.334094,11.402781,17.892665,30.553687,40.588246,50.492503,60.829033,71.439377,79.039516,
-0.316250,11.419794,17.901665,30.512289,40.620976,50.496235,60.829596,71.429024,79.043765,
-0.299026,11.435191,17.912604,30.469801,40.653864,50.500056,60.830273,71.418479,79.048003,
-0.282435,11.448965,17.925461,30.426265,40.686873,50.503982,60.831059,71.407746,79.052233,
-0.266490,11.461111,17.940216,30.381722,40.719966,50.508029,60.831947,71.396829,79.056457,
-0.251202,11.471624,17.956845,30.336218,40.753106,50.512214,60.832932,71.385733,79.060678,
-0.236581,11.480505,17.975322,30.289797,40.786254,50.516554,60.834007,71.374464,79.064896,
-0.222637,11.487753,17.995620,30.242508,40.819372,50.521066,60.835166,71.363025,79.069116,
-0.209376,11.493371,18.017708,30.194399,40.852421,50.525766,60.836403,71.351424,79.073340,
-0.196807,11.497365,18.041555,30.145519,40.885361,50.530672,60.837710,71.339664,79.077570,
-0.184933,11.499742,18.067125,30.095920,40.918153,50.535800,60.839083,71.327752,79.081810,
-0.173761,11.500510,18.094383,30.045654,40.950755,50.541167,60.840513,71.315692,79.086061,
-0.163292,11.499681,18.123290,29.994774,40.983129,50.546790,60.841996,71.303490,79.090327,
-0.153529,11.497267,18.153806,29.943336,41.015232,50.552685,60.843524,71.291152,79.094610,
-0.144472,11.493284,18.185889,29.891394,41.047025,50.558869,60.845092,71.278684,79.098914,
-0.136122,11.487747,18.219495,29.839006,41.078467,50.565357,60.846693,71.266091,79.103242,
-0.128477,11.480677,18.254578,29.786228,41.109517,50.572165,60.848321,71.253380,79.107597,
-0.121534,11.472093,18.291092,29.733119,41.140134,50.579309,60.849970,71.240555,79.111981,
-0.115291,11.462018,18.328986,29.679737,41.170278,50.586804,60.851634,71.227624,79.116397,
-0.109741,11.450475,18.368212,29.626142,41.199909,50.594665,60.853307,71.214591,79.120850,
-0.104880,11.437491,18.408716,29.572395,41.228986,50.602907,60.854984,71.201463,79.125342,
-0.100700,11.423092,18.450445,29.518555,41.257469,50.611543,60.856660,71.188246,79.129876,
-0.097195,11.407309,18.493344,29.464684,41.285319,50.620587,60.858329,71.174945,79.134456,
-0.094354,11.390171,18.537358,29.410842,41.312496,50.630052,60.859986,71.161567,79.139084,
-0.092168,11.371710,18.582430,29.357092,41.338963,50.639950,60.861626,71.148117,79.143764,
-0.090626,11.351961,18.628500,29.303495,41.364681,50.650295,60.863245,71.134602,79.148499,
-0.089717,11.330958,18.675509,29.250113,41.389613,50.661096,60.864839,71.121027,79.153292,
-0.089428,11.308738,18.723398,29.197008,41.413721,50.672366,60.866403,71.107397,79.158146,
-0.089746,11.285338,18.772104,29.144242,41.436970,50.684113,60.867933,71.093719,79.163066,
-0.090655,11.260797,18.821567,29.091875,41.459325,50.696348,60.869427,71.079999,79.168053,
-0.092141,11.235155,18.871722,29.039970,41.480749,50.709080,60.870880,71.066241,79.173111,
-0.094188,11.208454,18.922507,28.988588,41.501211,50.722316,60.872290,71.052452,79.178243,
-0.096779,11.180736,18.973858,28.937788,41.520677,50.736064,60.873654,71.038637,79.183452,
-0.099896,11.152044,19.025711,28.887633,41.539116,50.750331,60.874970,71.024801,79.188741,
-0.103521,11.122422,19.077999,28.838180,41.556496,50.765121,60.876237,71.010949,79.194114,
-0.107636,11.091916,19.130659,28.789489,41.572789,50.780441,60.877452,70.997088,79.199572,
-0.112221,11.060571,19.183626,28.741619,41.587965,50.796293,60.878614,70.983221,79.205120,
-0.117255,11.028433,19.236833,28.694626,41.601997,50.812682,60.879722,70.969354,79.210760,
-0.122719,10.995551,19.290215,28.648569,41.614859,50.829610,60.880777,70.955491,79.216494,
-0.128590,10.961972,19.343707,28.603501,41.626527,50.847078,60.881777,70.941639,79.222327,
-0.134847,10.927745,19.397243,28.559479,41.636977,50.865086,60.882723,70.927800,79.228259,
-0.141468,10.892918,19.450759,28.516555,41.646186,50.883634,60.883616,70.913980,79.234295,
-0.148431,10.857540,19.504189,28.474782,41.654134,50.902720,60.884456,70.900182,79.240436,
-0.155712,10.821661,19.557470,28.434211,41.660803,50.922343,60.885246,70.886412,79.246686,
-0.163288,10.785331,19.610537,28.394893,41.666173,50.942499,60.885987,70.872674,79.253046,
-0.171135,10.748600,19.663326,28.356876,41.670229,50.963184,60.886681,70.858970,79.259519,
-0.179230,10.711518,19.715776,28.320206,41.672956,50.984391,60.887330,70.845306,79.266107,
-0.187548,10.674135,19.767824,28.284930,41.674341,51.006115,60.887939,70.831685,79.272813,
-0.196065,10.636501,19.819409,28.251092,41.674372,51.028349,60.888510,70.818110,79.279638,
-0.204757,10.598667,19.870470,28.218735,41.673040,51.051084,60.889046,70.804585,79.286586,
-0.213599,10.560681,19.920948,28.187898,41.670336,51.074311,60.889553,70.791113,79.293657,
-0.222567,10.522594,19.970785,28.158621,41.666254,51.098019,60.890035,70.777697,79.300854,
-0.231635,10.484455,20.019923,28.130942,41.660788,51.122197,60.890497,70.764341,79.308178,
-0.240779,10.446313,20.068306,28.104896,41.653937,51.146833,60.890944,70.751046,79.315632,
-0.249974,10.408216,20.115879,28.080516,41.645698,51.171913,60.891381,70.737817,79.323216,
-0.259196,10.370212,20.162588,28.057834,41.636073,51.197422,60.891815,70.724654,79.330933,
-0.268420,10.332349,20.208382,28.036881,41.625062,51.223346,60.892253,70.711562,79.338783,
-0.277622,10.294673,20.253210,28.017682,41.612670,51.249668,60.892701,70.698542,79.346769,
-0.286778,10.257232,20.297021,28.000265,41.598904,51.276371,60.893165,70.685596,79.354892,
-0.295864,10.220069,20.339769,27.984653,41.583770,51.303436,60.893654,70.672726,79.363151,
-0.304856,10.183230,20.381407,27.970866,41.567277,51.330844,60.894176,70.659934,79.371550,
-0.313731,10.146759,20.421891,27.958925,41.549438,51.358575,60.894737,70.647223,79.380088,
-0.322465,10.110697,20.461177,27.948847,41.530264,51.386608,60.895348,70.634593,79.388767,
-0.331036,10.075088,20.499226,27.940645,41.509771,51.414921,60.896015,70.622046,79.397587,
-0.339422,10.039972,20.535997,27.934334,41.487975,51.443490,60.896748,70.609584,79.406549,
-0.347601,10.005388,20.571454,27.929923,41.464894,51.472294,60.897557,70.597208,79.415654,
-0.355551,9.971376,20.605562,27.927421,41.440548,51.501305,60.898450,70.584919,79.424902,
-0.363251,9.937972,20.638286,27.926834,41.414959,51.530501,60.899436,70.572719,79.434293,
-0.370681,9.905214,20.669595,27.928164,41.388151,51.559854,60.900527,70.560608,79.443827,
-0.377821,9.873135,20.699460,27.931414,41.360148,51.589337,60.901730,70.548587,79.453506,
-0.384651,9.841770,20.727854,27.936583,41.330977,51.618924,60.903057,70.536657,79.463329,
-0.391153,9.811152,20.754751,27.943667,41.300667,51.648585,60.904518,70.524820,79.473295,
-0.397308,9.781310,20.780128,27.952661,41.269247,51.678293,60.906123,70.513075,79.483406,
-0.403099,9.752276,20.803964,27.963556,41.236750,51.708017,60.907882,70.501423,79.493660,
-0.408509,9.724076,20.826240,27.976344,41.203209,51.737727,60.909806,70.489866,79.504058,
-0.413522,9.696738,20.846939,27.991011,41.168657,51.767394,60.911905,70.478403,79.514598,
-0.418123,9.670287,20.866048,28.007544,41.133132,51.796985,60.914190,70.467035,79.525281,
-0.422296,9.644747,20.883553,28.025924,41.096671,51.826469,60.916671,70.455763,79.536106,
-0.426027,9.620139,20.899444,28.046134,41.059313,51.855815,60.919359,70.444587,79.547073,
-0.429304,9.596485,20.913714,28.068152,41.021099,51.884990,60.922264,70.433508,79.558179,
-0.432113,9.573803,20.926357,28.091955,40.982070,51.913960,60.925397,70.422525,79.569426,
-0.434443,9.552111,20.937369,28.117516,40.942268,51.942694,60.928768,70.411640,79.580811,
-0.436283,9.531425,20.946749,28.144810,40.901739,51.971158,60.932387,70.400853,79.592335,
-0.437622,9.511758,20.954498,28.173805,40.860528,51.999318,60.936265,70.390165,79.603995,
-0.438453,9.493123,20.960619,28.204471,40.818680,52.027141,60.940411,70.379575,79.615790,
-0.438765,9.475532,20.965116,28.236774,40.776244,52.054593,60.944835,70.369085,79.627720,
-0.438552,9.458993,20.967999,28.270679,40.733267,52.081640,60.949547,70.358695,79.639783,
-0.437806,9.443514,20.969275,28.306147,40.689800,52.108248,60.954556,70.348405,79.651977,
-0.436522,9.429101,20.968957,28.343139,40.645893,52.134383,60.959872,70.338216,79.664302,
-0.434695,9.415758,20.967059,28.381616,40.601596,52.160012,60.965502,70.328129,79.676755,
-0.432319,9.403489,20.963596,28.421533,40.556961,52.185101,60.971455,70.318145,79.689335,
-0.429393,9.392293,20.958585,28.462846,40.512042,52.209616,60.977740,70.308265,79.702040,
-0.425914,9.382171,20.952048,28.505510,40.466891,52.233525,60.984365,70.298488,79.714868,
-0.421879,9.373120,20.944006,28.549476,40.421562,52.256793,60.991336,70.288817,79.727818,
-0.417288,9.365136,20.934482,28.594695,40.376108,52.279389,60.998662,70.279253,79.740888,
-0.412141,9.358214,20.923502,28.641118,40.330586,52.301279,61.006348,70.269796,79.754076,
-0.406438,9.352348,20.911093,28.688691,40.285049,52.322433,61.014402,70.260448,79.767379,
-0.400183,9.347528,20.897286,28.737362,40.239553,52.342817,61.022828,70.251210,79.780796,
-0.393377,9.343744,20.882110,28.787076,40.194153,52.362403,61.031632,70.242084,79.794324,
-0.386024,9.340986,20.865598,28.837778,40.148906,52.381158,61.040818,70.233072,79.807962,
-0.378127,9.339240,20.847786,28.889410,40.103865,52.399054,61.050392,70.224175,79.821706,
-0.369692,9.338491,20.828708,28.941916,40.059089,52.416060,61.060357,70.215395,79.835555,
-0.360726,9.338725,20.808402,28.995236,40.014630,52.432149,61.070715,70.206734,79.849506,
-0.351233,9.339923,20.786907,29.049311,39.970547,52.447293,61.081470,70.198194,79.863556,
