2.780843,11.287609,19.512861,29.950036,38.688724,49.316364,59.500157,70.586492,80.790348,90.701175,99.729237,110.091185,120.591088,129.913460,139.646548,149.645406,158.936269,170.754167,179.118983,190.240608,195.283330,215.749205,219.807481,227.670833,241.373894,250.847911,260.158492,269.847277,278.753731,290.383010,300.252334,310.262457,319.644687,329.137691,339.876326,350.768690,360.380958,370.254294,378.705391,389.304151,399.634790,410.458806,419.019885,430.252852,441.151160,449.336187,459.666270,470.987917,478.664132,489.418335,498.757808,510.246759,521.364525,530.711676,540.283814,549.211677,559.645411,570.502732,580.821682,590.124405,599.423883,608.666232,619.248807,630.067539,638.948195,649.467138,659.745614,670.478928,678.781620,690.604823,699.363701,708.962584,719.866874,729.889222,742.070719,751.415185,761.177786,769.620225,779.156244,789.026852,799.786554,809.705049,819.350293,829.229587,837.933071,849.616723,858.216709,869.294445,879.551714,890.516438,899.321525,909.068253,920.680919,929.459281,940.741454,948.889369,958.716938,968.075413,981.270334,
2.817591,11.313321,19.508618,29.955748,38.679045,49.315336,59.495974,70.591585,80.794543,90.705916,99.728458,110.090380,120.597781,129.912094,139.645112,149.646201,158.925365,170.769851,179.113373,190.255687,195.213187,215.830299,219.796949,227.633677,241.393451,250.854317,260.157490,269.848046,278.739253,290.390617,300.254738,310.266317,319.643003,329.129098,339.875329,350.776660,360.383080,370.260337,378.693486,389.302265,399.634872,410.469267,419.006070,430.255164,441.166350,449.324718,459.661866,471.006167,478.650813,489.420290,498.745982,510.248770,521.376502,530.713702,540.285653,549.201948,559.641252,570.507113,580.829274,590.125976,599.422334,608.657132,619.247976,630.077606,638.940436,649.465959,659.746169,670.489519,678.766174,690.618902,699.360474,708.953952,719.867753,729.880204,742.086063,751.418388,761.184577,769.614282,779.151188,789.021575,799.791216,809.707804,819.350737,829.232912,837.919261,849.629335,858.205664,869.295585,879.551170,890.528350,899.315833,909.058580,920.693547,929.451179,940.756450,948.883208,958.715784,968.066348,981.276346,
2.852355,11.336925,19.505591,29.960699,38.669967,49.313934,59.492109,70.596437,80.798833,90.710556,99.727681,110.089772,120.604156,129.910904,139.643760,149.646568,158.915396,170.784298,179.109291,190.267683,195.148460,215.906111,219.788263,227.597749,241.411571,250.861084,260.156661,269.848340,278.725586,290.397576,300.257414,310.270024,319.641279,329.120731,339.874366,350.784328,360.385530,370.265846,378.682187,389.300055,399.635311,410.478948,418.993061,430.257413,441.180805,449.313859,459.657816,471.023265,478.638634,489.421426,498.734772,510.250668,521.388135,530.716020,540.287185,549.192548,559.637081,570.511445,580.836715,590.127655,599.420637,608.648285,619.247254,630.087089,638.933232,649.464518,659.747087,670.499212,678.752001,690.631917,699.357597,708.945590,719.868101,729.872001,742.100570,751.422099,761.190947,769.608661,779.145998,789.016531,799.795645,809.710566,819.351375,829.235672,837.906489,849.640767,858.195518,869.296235,879.551074,890.539657,899.310361,909.049478,920.705154,929.444192,940.770385,948.877755,958.714232,968.057531,981.282365,
2.885109,11.358393,19.503798,29.964879,38.661496,49.312153,59.488566,70.601046,80.803219,90.715094,99.726907,110.089362,120.610206,129.909894,139.642493,149.646502,158.906375,170.797493,179.106758,190.276554,195.089222,215.976567,219.781450,227.563066,241.428234,250.868216,260.156008,269.848153,278.712741,290.403877,300.260365,310.273577,319.639513,329.112592,339.873438,350.791692,360.388312,370.270814,378.671503,389.297518,399.636113,410.487838,418.980868,430.259598,441.194515,449.303618,459.654124,471.039194,478.627609,489.421732,498.724188,510.252451,521.399420,530.718634,540.288406,549.183478,559.632896,570.515728,580.844004,590.129444,599.418789,608.639695,619.246642,630.095981,638.926588,649.462812,659.748373,670.507996,678.739119,690.643852,699.355075,708.937500,719.867909,729.864626,742.114228,751.426326,761.196890,769.603366,779.140673,789.011721,799.799837,809.713335,819.352211,829.237858,837.894768,849.651003,858.186284,869.296388,879.551430,890.550351,899.305113,909.040954,920.715729,929.438336,940.783244,948.873019,958.712277,968.048965,981.288391,
2.915828,11.377697,19.503255,29.968279,38.653640,49.309988,59.485349,70.605408,80.807705,90.719530,99.726136,110.089155,120.615929,129.909065,139.641311,149.645996,158.898313,170.809422,179.105790,190.282260,195.035543,216.041603,219.776531,227.529644,241.443418,250.875719,260.155534,269.847477,278.700727,290.409514,300.263596,310.276973,319.637704,329.104685,339.872545,350.798746,360.391433,370.275234,378.661441,389.294650,399.637283,410.495925,418.969503,430.261718,441.207470,449.294005,459.650795,471.053940,478.617755,489.421196,498.714236,510.254118,521.410353,530.721549,540.289311,549.174744,559.628699,570.519961,580.851139,590.131346,599.416789,608.631365,619.246142,630.104274,638.920513,649.460838,659.750033,670.515860,678.727543,690.654694,699.352911,708.929685,719.867170,729.858089,742.127028,751.431074,761.202401,769.598399,779.135209,789.007149,799.803791,809.716113,819.353246,829.239464,837.884113,849.660027,858.177972,869.296039,879.552245,890.560423,899.300092,909.033015,920.725256,929.433626,940.795016,948.869008,958.709914,968.040652,981.294425,
2.944489,11.394813,19.503974,29.970892,38.646404,49.307436,59.482460,70.609521,80.812289,90.723862,99.725367,110.089152,120.621320,129.908419,139.640215,149.645047,158.891219,170.820075,179.106402,190.284768,194.987484,216.101158,219.773527,227.497500,241.457105,250.883600,260.155242,269.846306,278.689553,290.414478,300.267110,310.280213,319.635852,329.097011,339.871687,350.805489,360.394894,370.279102,378.652007,389.291447,399.638823,410.503203,418.958975,430.263772,441.219661,449.285028,459.647832,471.067489,478.609083,489.419810,498.704923,510.255668,521.420929,530.724767,540.289898,549.166348,559.624488,570.524143,580.858119,590.133360,599.414634,608.623298,619.245754,630.111962,638.915012,649.458594,659.752068,670.522794,678.717289,690.664431,699.351110,708.922150,719.865878,729.852398,742.138961,751.436350,761.207477,769.593765,779.129605,789.002817,799.807502,809.718898,819.354483,829.240484,837.874533,849.667826,858.170593,869.295181,879.553524,890.569867,899.295301,909.025667,920.733726,929.430072,940.805688,948.865730,958.707138,968.032593,981.300466,
2.971069,11.409719,19.505966,29.972712,38.639793,49.304492,59.479903,70.613383,80.816974,90.728090,99.724601,110.089356,120.626376,129.907960,139.639205,149.643651,158.885101,170.829442,179.108604,190.284052,194.945097,216.155179,219.772454,227.466652,241.469278,250.891860,260.155133,269.844636,278.679228,290.418763,300.270909,310.283295,319.633956,329.089573,339.870864,350.811918,360.398700,370.282411,378.643207,389.287908,399.640736,410.509662,418.949293,430.265761,441.231080,449.276693,459.645238,471.079830,478.601605,489.417565,498.696255,510.257101,521.431145,530.728293,540.290162,549.158293,559.620263,570.528274,580.864944,590.135489,599.412322,608.615496,619.245481,630.119039,638.910090,649.456078,659.754481,670.528789,678.708369,690.673052,699.349674,708.914896,719.864027,729.847562,742.150018,751.442157,761.212113,769.589466,779.123861,788.998726,799.810970,809.721693,819.355922,829.240912,837.866040,849.674390,858.164153,869.293813,879.555269,890.578676,899.290741,909.018914,920.741128,929.427688,940.815251,948.863192,958.703948,968.024791,981.306514,
2.995552,11.422396,19.509240,29.973736,38.633810,49.301155,59.477679,70.616993,80.821761,90.732213,99.723838,110.089769,120.631094,129.907689,139.638281,149.641805,158.879967,170.837516,179.112403,190.280088,194.908431,216.203619,219.773324,227.437115,241.479920,250.900504,260.155211,269.842461,278.669758,290.422365,300.274994,310.286218,319.632014,329.082374,339.870076,350.818030,360.402853,370.285157,378.635045,389.284030,399.643025,410.515296,418.940464,430.267684,441.241717,449.269008,459.643016,471.090953,478.595331,489.414455,498.688234,510.258416,521.440998,530.732128,540.290102,549.150581,559.616026,570.532353,580.871612,590.137733,599.409853,608.607963,619.245321,630.125500,638.905752,649.453290,659.757273,670.533840,678.700793,690.680548,699.348606,708.907927,719.861613,729.843587,742.160194,751.448501,761.216307,769.585503,779.117976,788.994879,799.814191,809.724497,819.357566,829.240745,837.858640,849.679707,858.158660,869.291931,879.557485,890.586846,899.286417,909.012763,920.747454,929.426480,940.823697,948.861398,958.700339,968.017246,981.312570,
3.017918,11.432828,19.513804,29.973961,38.628458,49.297424,59.475790,70.620349,80.826649,90.736230,99.723077,110.090392,120.635471,129.907608,139.637443,149.639506,158.875821,170.844293,179.117802,190.272861,194.877523,216.246439,219.776147,227.408908,241.489017,250.909533,260.155479,269.839779,278.661149,290.425278,300.279368,310.288982,319.630025,329.075416,339.869322,350.823824,360.407355,370.287338,378.627525,389.279813,399.645690,410.520099,418.932495,430.269541,441.251565,449.261980,459.641169,471.100848,478.590269,489.410475,498.680867,510.259613,521.450485,530.736276,540.289715,549.143215,559.611776,570.536378,580.878123,590.140093,599.407224,608.600700,619.245276,630.131340,638.902001,649.450229,659.760445,670.537940,678.694573,690.686912,699.347908,708.901245,719.858632,729.840479,742.169482,751.455383,761.220058,769.581878,779.111949,788.991277,799.817164,809.727312,819.359413,829.239980,837.852342,849.683770,858.154118,869.289533,879.560174,890.594370,899.282330,909.007216,920.752695,929.426458,940.831019,948.860352,958.696311,968.009960,981.318633,
3.038154,11.441001,19.519661,29.973386,38.623739,49.293296,59.474238,70.623450,80.831638,90.740142,99.722319,110.091227,120.639505,129.907719,139.636690,149.636754,158.872668,170.849770,179.124802,190.262360,194.852407,216.283605,219.780930,227.382045,241.496554,250.918950,260.155937,269.836587,278.653405,290.427500,300.284031,310.291586,319.627990,329.068701,339.868603,350.829297,360.412207,370.288949,378.620650,389.275257,399.648731,410.524066,418.925392,430.271332,441.260618,449.255615,459.639698,471.109508,478.586425,489.405622,498.674155,510.260691,521.459603,530.740738,540.289001,549.136197,559.607514,570.540349,580.884475,590.142570,599.404435,608.593712,619.245346,630.136555,638.898842,649.446896,659.763997,670.541087,678.689714,690.692136,699.347582,708.894852,719.855081,729.838242,742.177880,751.462805,761.223363,769.578592,779.105781,788.987921,799.819886,809.730138,819.361465,829.238615,837.847151,849.686573,858.150532,869.286620,879.563336,890.601245,899.278484,909.002277,920.756848,929.427627,940.837213,948.860058,958.691862,968.002934,981.324702,
3.056246,11.446905,19.526813,29.972010,38.619652,49.288771,59.473022,70.626297,80.836730,90.743947,99.721563,110.092275,120.643195,129.908023,139.636022,149.633548,158.870510,170.853946,179.133399,190.248580,194.833107,216.315090,219.787675,227.356544,241.502520,250.928755,260.156590,269.832881,278.646531,290.429027,300.288982,310.294030,319.625906,329.062232,339.867918,350.834450,360.417410,370.289990,378.614422,389.270362,399.652149,410.527195,418.919162,430.273056,441.268868,449.249918,459.638605,471.116927,478.583803,489.399892,498.668100,510.261653,521.468350,530.745515,540.287956,549.129527,559.603241,570.544265,580.890669,590.145163,599.401485,608.586998,619.245531,630.141142,638.896276,649.443292,659.767926,670.543276,678.686224,690.696217,699.347627,708.888750,719.850957,729.836879,742.185383,751.470768,761.226222,769.575646,779.099471,788.984812,799.822358,809.732976,819.363721,829.236648,837.843070,849.688111,858.147904,869.283192,879.566972,890.607468,899.274879,908.997947,920.759907,929.429990,940.842274,948.860515,958.686992,967.996166,981.330776,
3.072185,11.450533,19.535260,29.969836,38.616198,49.283851,59.472142,70.628888,80.841923,90.747646,99.720811,110.093536,120.646537,129.908521,139.635437,149.629888,158.869347,170.856823,179.143586,190.231520,194.819639,216.340874,219.796383,227.332421,241.506905,250.938946,260.157438,269.828661,278.640529,290.429859,300.294223,310.296314,319.623774,329.056010,339.867266,350.839282,360.422965,370.290460,378.608842,389.265130,399.655940,410.529481,418.913808,430.274714,441.276311,449.244895,459.637889,471.123100,478.582407,489.393285,498.662703,510.262497,521.476723,530.750608,540.286582,549.123207,559.598957,570.548125,580.896704,590.147872,599.398373,608.580563,619.245829,630.145098,638.894304,649.439419,659.772231,670.544507,678.684106,690.699151,699.348044,708.882941,719.846260,729.836393,742.191991,751.479273,761.228636,769.573039,779.093021,788.981949,799.824576,809.735827,819.366180,829.234080,837.840102,849.688380,858.146234,869.279250,879.571082,890.613034,899.271519,908.994229,920.761869,929.433550,940.846202,948.861726,958.681701,967.989657,981.336856,
3.085961,11.451878,19.544999,29.966868,38.613375,49.278535,59.471598,70.631224,80.847217,90.751238,99.720061,110.095013,120.649532,129.909214,139.634934,149.625776,158.869179,170.858405,179.155354,190.211188,194.812015,216.360944,219.807049,227.309691,241.509698,250.949524,260.158484,269.823927,278.635402,290.429994,300.299750,310.298440,319.621593,329.050037,339.866647,350.843791,360.428870,370.290357,378.603912,389.259563,399.660104,410.530923,418.909334,430.276305,441.282941,449.240551,459.637552,471.128024,478.582238,489.385802,498.657966,510.263225,521.484720,530.756017,540.284878,549.117237,559.594665,570.551926,580.902579,590.150698,599.395100,608.574408,619.246241,630.148421,638.892927,649.435281,659.776908,670.544780,678.683363,690.700935,699.348831,708.877426,719.840989,729.836784,742.197702,751.488316,761.230605,769.570770,779.086432,788.979334,799.826542,809.738690,819.368840,829.230912,837.838247,849.687380,858.145523,869.274798,879.575665,890.617943,899.268406,908.991123,920.762734,929.438307,940.848996,948.863688,958.675990,967.983406,981.342939,
3.097568,11.450940,19.556026,29.963110,38.611180,49.272827,59.471390,70.633306,80.852611,90.754724,99.719313,110.096704,120.652178,129.910103,139.634513,149.621213,158.870004,170.858699,179.168687,190.187595,194.810234,216.375294,219.819667,227.288371,241.510893,250.960486,260.159730,269.818678,278.631148,290.429432,300.305564,310.300407,319.619361,329.044315,339.866061,350.847978,360.435124,370.289683,378.599630,389.253664,399.664636,410.531521,418.905743,430.277831,441.288753,449.236891,459.637594,471.131696,478.583295,489.377445,498.653886,510.263839,521.492340,530.761743,540.282845,549.111618,559.590364,570.555669,580.908295,590.153640,599.391664,608.568535,619.246766,630.151110,638.892146,649.430880,659.781953,670.544096,678.683996,690.701570,699.349989,708.872207,719.835144,729.838052,742.202518,751.497898,761.232131,769.568839,779.079705,788.976965,799.828253,809.741568,819.371701,829.227145,837.837506,849.685110,858.145767,869.269839,879.580717,890.622192,899.265541,908.988628,920.762501,929.444261,940.850658,948.866400,958.669863,967.977412,981.349025,
3.107001,11.447718,19.568333,29.958569,38.609610,49.266729,59.471514,70.635136,80.858105,90.758104,99.718569,110.098610,120.654475,129.911189,139.634171,149.616203,158.871819,170.857712,179.183570,190.160757,194.814294,216.383924,219.834225,227.268477,241.510484,250.971830,260.161177,269.812915,278.627768,290.428177,300.311661,310.302216,319.617078,329.038846,339.865507,350.851843,360.441725,370.288439,378.595995,389.247436,399.669533,410.531276,418.903037,430.279291,441.293744,449.233918,459.638013,471.134116,478.585577,489.368216,498.650463,510.264338,521.499581,530.767784,540.280483,549.106349,559.586058,570.559351,580.913851,590.156698,599.388067,608.562945,619.247402,630.153163,638.891960,649.426221,659.787362,670.542460,678.686003,690.701055,699.351513,708.867285,719.828727,729.840195,742.206440,751.508013,761.233216,769.567244,779.072843,788.974842,799.829709,809.744460,819.374759,829.222783,837.837875,849.681573,858.146964,869.264378,879.586237,890.625780,899.262927,908.986746,920.761173,929.451408,940.851190,948.869857,958.663321,967.971672,981.355113,
3.114259,11.442217,19.581911,29.953252,38.608660,49.260244,59.471970,70.636713,80.863697,90.761378,99.717827,110.100730,120.656423,129.912473,139.633908,149.610748,158.874618,170.855455,179.199980,190.130699,194.824180,216.386840,219.850712,227.250025,241.508464,250.983550,260.162828,269.806640,278.625261,290.426228,300.318038,310.303869,319.614744,329.033631,339.864984,350.855388,360.448671,370.286628,378.593007,389.240884,399.674790,410.530188,418.901217,430.280685,441.297909,449.231636,459.638809,471.135285,478.589080,489.358122,498.647694,510.264726,521.506441,530.774139,540.277793,549.101431,559.581746,570.562971,580.919248,590.159870,599.384308,608.557641,619.248148,630.154582,638.892366,649.421308,659.793128,670.539875,678.689382,690.699394,699.353403,708.862660,719.821741,729.843210,742.209472,751.518659,761.233864,769.565983,779.065848,788.972964,799.830910,809.747367,819.378013,829.217830,837.839350,849.676773,858.149109,869.258421,879.592220,890.628707,899.260566,908.985473,920.758751,929.459742,940.850598,948.874056,958.656368,967.966187,981.361200,
3.119342,11.434442,19.596749,29.947170,38.608326,49.253376,59.472753,70.638041,80.869385,90.764547,99.717087,110.103066,120.658021,129.913954,139.633720,149.604854,158.878396,170.851941,179.217896,190.097448,194.839873,216.384057,219.869110,227.233028,241.504832,250.995644,260.164684,269.799855,278.623624,290.423590,300.324693,310.305366,319.612358,329.028672,339.864491,350.858612,360.455959,370.284251,378.590660,389.234013,399.680401,410.528260,418.900283,430.282015,441.301247,449.230048,459.639979,471.135205,478.593797,489.347167,498.645576,510.265003,521.512922,530.780807,540.274779,549.096862,559.577431,570.566528,580.924486,590.163155,599.380390,608.552624,619.249002,630.155366,638.893363,649.416147,659.799244,670.536347,678.694128,690.696591,699.355654,708.858334,719.814187,729.847093,742.211617,751.529830,761.234077,769.565053,779.058723,788.971329,799.831857,809.750291,819.381459,829.212291,837.841927,849.670714,858.152195,869.251974,879.598662,890.630974,899.258459,908.984807,920.755242,929.469259,940.848888,948.878991,958.649008,967.960952,981.367287,
3.122250,11.424403,19.612832,29.940333,38.608599,49.246130,59.473862,70.639120,80.875168,90.767611,99.716351,110.105614,120.659271,129.915632,139.633605,149.598525,158.883143,170.847184,179.237288,190.061038,194.861346,216.375594,219.889398,227.217504,241.499585,251.008104,260.166746,269.792564,278.622853,290.420267,300.331621,310.306710,319.609919,329.023970,339.864027,350.861519,360.463585,370.281313,378.588954,389.226829,399.686359,410.525496,418.900235,430.283280,441.303754,449.229157,459.641522,471.133880,478.599723,489.335360,498.644105,510.265171,521.519020,530.787785,540.271441,549.092640,559.573116,570.570019,580.929566,590.166552,599.376312,608.547896,619.249963,630.155517,638.894948,649.410745,659.805702,670.531883,678.700235,690.692650,699.358263,708.854306,719.806070,729.851840,742.212881,751.541520,761.233861,769.564450,779.051470,788.969937,799.832549,809.753231,819.385093,829.206172,837.845598,849.663404,858.156215,869.245047,879.605556,890.632582,899.256608,908.984746,920.750650,929.479949,940.846067,948.884655,958.641247,967.955965,981.373370,
